airport_name,city,country,IATA,latitude,longitude,continent_code,continent,airport
Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414100646973,23.604400634766,EU,Europe,Tampere (TMP)
Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675,EU,Europe,Turku (TKU)
Vaasa Airport,Vaasa,Finland,VAA,63.050701141357,21.762199401855,EU,Europe,Vaasa (VAA)
Belfast International Airport,Belfast,United Kingdom,BFS,54.6575012207,-6.21582984924,EU,Europe,Belfast (BFS)
George Best Belfast City Airport,Belfast,United Kingdom,BHD,54.61809921264648,-5.872499942779541,EU,Europe,Belfast (BHD)
City of Derry Airport,Londonderry,United Kingdom,LDY,55.04280090332031,-7.161109924316406,EU,Europe,Londonderry (LDY)
Birmingham International Airport,Birmingham,United Kingdom,BHX,52.4538993835,-1.74802994728,EU,Europe,Birmingham (BHX)
Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,51.89419937133789,-2.167220115661621,EU,Europe,Golouchestershire (GLO)
Manchester Airport,Manchester,United Kingdom,MAN,53.35369873046875,-2.2749500274658203,EU,Europe,Manchester (MAN)
Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.44060134887695,-4.995409965515137,EU,Europe,Newquai (NQY)
Cardiff International Airport,Cardiff,United Kingdom,CWL,51.39670181274414,-3.343329906463623,EU,Europe,Cardiff (CWL)
Bristol Airport,Bristol,United Kingdom,BRS,51.382702,-2.71909,EU,Europe,Bristol (BRS)
Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.33359909057617,-2.849720001220703,EU,Europe,Liverpool (LPL)
London Luton Airport,London,United Kingdom,LTN,51.874698638916016,-0.3683330118656158,EU,Europe,London (LTN)
Bournemouth Airport,Bournemouth,United Kingdom,BOH,50.77999877929688,-1.8424999713897705,EU,Europe,Bournemouth (BOH)
Southampton Airport,Southampton,United Kingdom,SOU,50.95029830932617,-1.3567999601364136,EU,Europe,Southampton (SOU)
Alderney Airport,Alderney,Guernsey,ACI,49.706104,-2.21472,EU,Europe,Alderney (ACI)
Guernsey Airport,Guernsey,Guernsey,GCI,49.435001373291016,-2.601969957351685,EU,Europe,Guernsey (GCI)
Jersey Airport,Jersey,Jersey,JER,49.20790100097656,-2.195509910583496,EU,Europe,Jersey (JER)
London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278,EU,Europe,London (LGW)
London City Airport,London,United Kingdom,LCY,51.505299,0.055278,EU,Europe,London (LCY)
London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941,EU,Europe,London (LHR)
Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075,EU,Europe,Southend (SEN)
Blackpool International Airport,Blackpool,United Kingdom,BLK,53.77170181274414,-3.0286099910736084,EU,Europe,Blackpool (BLK)
Humberside Airport,Humberside,United Kingdom,HUY,53.57440185546875,-0.350832998752594,EU,Europe,Humberside (HUY)
Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308,EU,Europe,Leeds (LBA)
Hawarden Airport,Hawarden,United Kingdom,CEG,53.1781005859375,-2.977780103683472,EU,Europe,Hawarden (CEG)
Isle of Man Airport,Isle Of Man,Isle of Man,IOM,54.08330154418945,-4.623889923095703,EU,Europe,Isle Of Man (IOM)
Newcastle Airport,Newcastle,United Kingdom,NCL,55.03749847412109,-1.6916699409484863,EU,Europe,Newcastle (NCL)
Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.50920104980469,-1.4294099807739258,EU,Europe,Teesside (MME)
East Midlands Airport,East Midlands,United Kingdom,EMA,52.8311004639,-1.32806003094,EU,Europe,East Midlands (EMA)
Kirkwall Airport,Kirkwall,United Kingdom,KOI,58.957801818847656,-2.9049999713897705,EU,Europe,Kirkwall (KOI)
Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.87889862060547,-1.295560002326965,EU,Europe,Sumburgh (LSI)
Wick Airport,Wick,United Kingdom,WIC,58.45890045166016,-3.09306001663208,EU,Europe,Wick (WIC)
Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,57.20190048217773,-2.197779893875122,EU,Europe,Aberdeen (ABZ)
Inverness Airport,Inverness,United Kingdom,INV,57.54249954223633,-4.047500133514404,EU,Europe,Inverness (INV)
Glasgow International Airport,Glasgow,United Kingdom,GLA,55.8718986511,-4.43306016922,EU,Europe,Glasgow (GLA)
Edinburgh Airport,Edinburgh,United Kingdom,EDI,55.95000076293945,-3.372499942779541,EU,Europe,Edinburgh (EDI)
Islay Airport,Islay,United Kingdom,ILY,55.68190002441406,-6.256669998168945,EU,Europe,Islay (ILY)
Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,55.5093994140625,-4.586669921875,EU,Europe,Prestwick (PIK)
Benbecula Airport,Benbecula,United Kingdom,BEB,57.48109817504883,-7.362780094146728,EU,Europe,Benbecula (BEB)
Dundee Airport,Dundee,United Kingdom,DND,56.45249938964844,-3.025830030441284,EU,Europe,Dundee (DND)
Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599060058594,-6.331110000610352,EU,Europe,Stornoway (SYY)
Tiree Airport,Tiree,United Kingdom,TRE,56.49919891357422,-6.869170188903809,EU,Europe,Tiree (TRE)
Norwich International Airport,Norwich,United Kingdom,NWI,52.6758003235,1.28278005123,EU,Europe,Norwich (NWI)
London Stansted Airport,London,United Kingdom,STN,51.8849983215,0.234999999404,EU,Europe,London (STN)
Exeter International Airport,Exeter,United Kingdom,EXT,50.73440170288086,-3.4138898849487305,EU,Europe,Exeter (EXT)
Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,-51.82279968261719,-58.44720077514648,SA,South America,Mount Pleasant (MPN)
Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,52.308601,4.76389,EU,Europe,Amsterdam (AMS)
Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.77014,EU,Europe,Maastricht (MST)
Eindhoven Airport,Eindhoven,Netherlands,EIN,51.4500999451,5.37452983856,EU,Europe,Eindhoven (EIN)
Eelde Airport,Groningen,Netherlands,GRQ,53.1197013855,6.57944011688,EU,Europe,Groningen (GRQ)
Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,51.956902,4.43722,EU,Europe,Rotterdam (RTM)
Cork Airport,Cork,Ireland,ORK,51.84130096435547,-8.491109848022461,EU,Europe,Cork (ORK)
Dublin Airport,Dublin,Ireland,DUB,53.421299,-6.27007,EU,Europe,Dublin (DUB)
Ireland West Knock Airport,Connaught,Ireland,NOC,53.910301208496094,-8.818490028381348,EU,Europe,Connaught (NOC)
Kerry Airport,Kerry,Ireland,KIR,52.18090057373047,-9.52377986907959,EU,Europe,Kerry (KIR)
Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482,EU,Europe,Shannon (SNN)
Waterford Airport,Waterford,Ireland,WAT,52.187198638916016,-7.086959838867188,EU,Europe,Waterford (WAT)
Aarhus Airport,Aarhus,Denmark,AAR,56.2999992371,10.619000434899998,EU,Europe,Aarhus (AAR)
Billund Airport,Billund,Denmark,BLL,55.7402992249,9.15178012848,EU,Europe,Billund (BLL)
Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,55.617900848389,12.656000137329,EU,Europe,Copenhagen (CPH)
Esbjerg Airport,Esbjerg,Denmark,EBJ,55.525902,8.5534,EU,Europe,Esbjerg (EBJ)
Karup Airport,Karup,Denmark,KRP,56.29750061035156,9.124629974365234,EU,Europe,Karup (KRP)
Bornholm Airport,Ronne,Denmark,RNN,55.06330108642578,14.759599685668944,EU,Europe,Ronne (RNN)
Sønderborg Airport,Soenderborg,Denmark,SGD,54.96440124511719,9.791729927062988,EU,Europe,Soenderborg (SGD)
Vagar Airport,Vagar,Faroe Islands,FAE,62.0635986328125,-7.277219772338867,EU,Europe,Vagar (FAE)
Aalborg Airport,Aalborg,Denmark,AAL,57.0927589138,9.84924316406,EU,Europe,Aalborg (AAL)
Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.2044444,EU,Europe,Luxemburg (LUX)
Ålesund Airport,Alesund,Norway,AES,62.5625,6.119699954986572,EU,Europe,Alesund (AES)
Andøya Airport,Andoya,Norway,ANX,69.292503356934,16.144199371338,EU,Europe,Andoya (ANX)
Alta Airport,Alta,Norway,ALF,69.976097106934,23.371700286865,EU,Europe,Alta (ALF)
Brønnøysund Airport,Bronnoysund,Norway,BNN,65.461097717285,12.217499732971,EU,Europe,Bronnoysund (BNN)
Bodø Airport,Bodo,Norway,BOO,67.26920318603516,14.365300178527832,EU,Europe,Bodo (BOO)
Bergen Airport Flesland,Bergen,Norway,BGO,60.29339981,5.218140125,EU,Europe,Bergen (BGO)
Båtsfjord Airport,Batsfjord,Norway,BJF,70.60050201416,29.691400527954,EU,Europe,Batsfjord (BJF)
Kristiansand Airport,Kristiansand,Norway,KRS,58.204201,8.08537,EU,Europe,Kristiansand (KRS)
Bardufoss Airport,Bardufoss,Norway,BDU,69.055801391602,18.540399551392,EU,Europe,Bardufoss (BDU)
Harstad/Narvik Airport, Evenes,Harstad/Narvik,Norway,EVE,68.491302490234,16.678100585938,EU,Europe,Harstad/Narvik (EVE)
Leirin Airport,Fagernes,Norway,VDB,61.015598297119,9.2880601882935,EU,Europe,Fagernes (VDB)
Florø Airport,Floro,Norway,FRO,61.583599090576,5.0247201919556,EU,Europe,Floro (FRO)
Oslo Lufthavn,Oslo,Norway,OSL,60.121,11.0502,EU,Europe,Oslo (OSL)
Haugesund Airport,Haugesund,Norway,HAU,59.34529876709,5.2083601951599,EU,Europe,Haugesund (HAU)
Hasvik Airport,Hasvik,Norway,HAA,70.486701965332,22.139699935913,EU,Europe,Hasvik (HAA)
Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,63.111801147461,7.824520111084,EU,Europe,Kristiansund (KSU)
Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,69.725799560547,29.891300201416,EU,Europe,Kirkenes (KKN)
Molde Airport,Molde,Norway,MOL,62.744701385498,7.2624998092651,EU,Europe,Molde (MOL)
Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.783996582031,13.214900016785,EU,Europe,Mosjoen (MJF)
Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298096,EU,Europe,Lakselv (LKL)
Ørland Airport,Orland,Norway,OLA,63.69889831542969,9.604000091552734,EU,Europe,Orland (OLA)
Røros Airport,Roros,Norway,RRS,62.578399658203,11.342300415039,EU,Europe,Roros (RRS)
Moss Airport, Rygge,Rygge,Norway,RYG,59.378817,10.785439,EU,Europe,Rygge (RYG)
Svalbard Airport, Longyear,Svalbard,Norway,LYR,78.246101379395,15.465600013733,EU,Europe,Svalbard (LYR)
Skien Airport,Skien,Norway,SKE,59.185001373291016,9.566940307617188,EU,Europe,Skien (SKE)
Stord Airport,Stord,Norway,SRP,59.791900634765625,5.340849876403809,EU,Europe,Stord (SRP)
Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.956802368164,12.468899726868,EU,Europe,Sandnessjoen (SSJ)
Tromsø Airport,,Tromso,Norway,TOS,69.68329620361328,18.91889953613281,EU,Europe,Tromso (TOS)
Sandefjord Airport, Torp,Sandefjord,Norway,TRF,59.1866989136,10.258600235,EU,Europe,Sandefjord (TRF)
Trondheim Airport Værnes,Trondheim,Norway,TRD,63.4578018,10.9239998,EU,Europe,Trondheim (TRD)
Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.6377801895,EU,Europe,Stavanger (SVG)
Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,54.37760162353516,18.46619987487793,EU,Europe,Gdansk (GDN)
Kraków John Paul II International Airport,Krakow,Poland,KRK,50.077702,19.7848,EU,Europe,Krakow (KRK)
Katowice International Airport,Katowice,Poland,KTW,50.4743,19.08,EU,Europe,Katowice (KTW)
Poznań-Ławica Airport,Poznan,Poland,POZ,52.4210014343,16.8262996674,EU,Europe,Poznan (POZ)
Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,50.1100006104,22.0189990997,EU,Europe,Rzeszow (RZE)
"Szczecin-Goleniów ""Solidarność"" Airport,Szczecin,Poland,SZZ,53.584701538100006,14.9021997452,EU,Europe,Szczecin (SZZ)"
Warsaw Chopin Airport,Warsaw,Poland,WAW,52.1656990051,20.9671001434,EU,Europe,Warsaw (WAW)
Copernicus Wrocław Airport,Wroclaw,Poland,WRO,51.1026992798,16.885799408,EU,Europe,Wroclaw (WRO)
Ronneby Airport,Ronneby,Sweden,RNB,56.266700744629,15.265000343323,EU,Europe,Ronneby (RNB)
Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.662799835205,12.279800415039,EU,Europe,Gothenborg (GOT)
Jönköping Airport,Joenkoeping,Sweden,JKG,57.757598876953125,14.068699836730955,EU,Europe,Joenkoeping (JKG)
Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8704,EU,Europe,Gothenborg (GSE)
Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028809,EU,Europe,Trollhattan (THN)
Mora Airport,Mora,Sweden,MXX,60.957901,14.5114,EU,Europe,Mora (MXX)
Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.78860092163086,16.912200927734375,EU,Europe,Stockholm (NYO)
Kristianstad Airport,Kristianstad,Sweden,KID,55.92169952392578,14.08549976348877,EU,Europe,Kristianstad (KID)
Kalmar Airport,Kalkmar,Sweden,KLR,56.68550109863281,16.287599563598633,EU,Europe,Kalkmar (KLR)
Malmö Sturup Airport,Malmoe,Sweden,MMX,55.536305364,13.3761978149,EU,Europe,Malmoe (MMX)
Halmstad Airport,Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664,EU,Europe,Halmstad (HAD)
Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.92910003662109,14.727999687194824,EU,Europe,Vaxjo (VXO)
Sveg Airport,Sveg,Sweden,EVG,62.04779815673828,14.422900199890137,EU,Europe,Sveg (EVG)
Gällivare Airport,Gallivare,Sweden,GEV,67.13240051269531,20.814599990844727,EU,Europe,Gallivare (GEV)
Kramfors Sollefteå Airport,Kramfors,Sweden,KRF,63.04859924316406,17.76889991760254,EU,Europe,Kramfors (KRF)
Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793,EU,Europe,Lycksele (LYC)
Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL,62.528099060058594,17.443899154663086,EU,Europe,Sundsvall (SDL)
Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164,EU,Europe,Ornskoldsvik (OER)
Kiruna Airport,Kiruna,Sweden,KRN,67.821998596191,20.336799621582,EU,Europe,Kiruna (KRN)
Skellefteå Airport,Skelleftea,Sweden,SFT,64.62480163574219,21.07690048217773,EU,Europe,Skelleftea (SFT)
Umeå Airport,Umea,Sweden,UME,63.791801452637,20.282800674438,EU,Europe,Umea (UME)
Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172,EU,Europe,Vilhelmina (VHM)
Arvidsjaur Airport,Arvidsjaur,Sweden,AJR,65.59030151367188,19.28190040588379,EU,Europe,Arvidsjaur (AJR)
Örebro Airport,Orebro,Sweden,ORB,59.22370147705078,15.038000106811523,EU,Europe,Orebro (ORB)
Stockholm Västerås Airport,Vasteras,Sweden,VST,59.58940124511719,16.63360023498535,EU,Europe,Vasteras (VST)
Luleå Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601,EU,Europe,Lulea (LLA)
Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,59.651901245117,17.918600082397,EU,Europe,Stockholm (ARN)
Stockholm-Bromma Airport,Stockholm,Sweden,BMA,59.354400634765625,17.941699981689453,EU,Europe,Stockholm (BMA)
Borlange Airport,Borlange,Sweden,BLE,60.422000885009766,15.515199661254885,EU,Europe,Borlange (BLE)
Linköping City Airport,Linkoeping,Sweden,LPI,58.4062004089,15.6805000305,EU,Europe,Linkoeping (LPI)
Norrköping Airport,Norrkoeping,Sweden,NRK,58.58629989624024,16.250600814819336,EU,Europe,Norrkoeping (NRK)
Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993,EU,Europe,Visby (VBY)
Rostock-Laage Airport,Laage,Germany,RLG,53.9182014465,12.2783002853,EU,Europe,Laage (RLG)
Bram Fischer International Airport,Bloemfontein,South Africa,BFN,-29.0926990509,26.302400589,AF,Africa,Bloemfontein (BFN)
Cape Town International Airport,Cape Town,South Africa,CPT,-33.9648017883,18.6016998291,AF,Africa,Cape Town (CPT)
King Shaka International Airport,Durban,South Africa,DUR,-29.6144444444,31.1197222222,AF,Africa,Durban (DUR)
Ben Schoeman Airport,East London,South Africa,ELS,-33.0355987549,27.8258991241,AF,Africa,East London (ELS)
George Airport,George,South Africa,GRJ,-34.0056,22.378902,AF,Africa,George (GRJ)
Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,HDS,-24.3686008453,31.0487003326,AF,Africa,Hoedspruit (HDS)
OR Tambo International Airport,Johannesburg,South Africa,JNB,-26.1392,28.246,AF,Africa,Johannesburg (JNB)
Kimberley Airport,Kimberley,South Africa,KIM,-28.802799224900003,24.7651996613,AF,Africa,Kimberley (KIM)
Lanseria Airport,Johannesburg,South Africa,HLA,-25.9384994507,27.9260997772,AF,Africa,Johannesburg (HLA)
Margate Airport,Margate,South Africa,MGH,-30.8574008942,30.343000412,AF,Africa,Margate (MGH)
Port Elizabeth Airport,Port Elizabeth,South Africa,PLZ,-33.9849014282,25.6173000336,AF,Africa,Port Elizabeth (PLZ)
Plettenberg Bay Airport,Plettenberg Bay,South Africa,PBZ,-34.0881601675,23.3287234306,AF,Africa,Plettenberg Bay (PBZ)
Hendrik Van Eck Airport,Phalaborwa,South Africa,PHW,-23.9372005463,31.1553993225,AF,Africa,Phalaborwa (PHW)
Pietermaritzburg Airport,Pietermaritzburg,South Africa,PZB,-29.6490001678,30.3987007141,AF,Africa,Pietermaritzburg (PZB)
Polokwane International Airport,Potgietersrus,South Africa,PTG,-23.845269,29.458615,AF,Africa,Potgietersrus (PTG)
Richards Bay Airport,Richard's Bay,South Africa,RCB,-28.740999221800003,32.0920982361,AF,Africa,Richard's Bay (RCB)
Pierre Van Ryneveld Airport,Upington,South Africa,UTN,-28.39909935,21.2602005005,AF,Africa,Upington (UTN)
K. D. Matanzima Airport,Umtata,South Africa,UTT,-31.5463631849,28.6733551025,AF,Africa,Umtata (UTT)
Francistown Airport,Francistown,Botswana,FRW,-21.15959930419922,27.47450065612793,AF,Africa,Francistown (FRW)
Kasane Airport,Kasane,Botswana,BBK,-17.83289909362793,25.162399291992188,AF,Africa,Kasane (BBK)
Maun Airport,Maun,Botswana,MUB,-19.97260093688965,23.431100845336918,AF,Africa,Maun (MUB)
Sir Seretse Khama International Airport,Gaberone,Botswana,GBE,-24.555201,25.9182,AF,Africa,Gaberone (GBE)
Matsapha Airport,Manzini,Swaziland,MTS,-26.52899932861328,31.3075008392334,AF,Africa,Manzini (MTS)
Bangui M'Poko International Airport,Bangui,Central African Republic,BGF,4.39847993850708,18.518800735473636,AF,Africa,Bangui (BGF)
Bata Airport,Bata,Equatorial Guinea,BSG,1.9054700136184688,9.80568027496338,AF,Africa,Bata (BSG)
Malabo Airport,Malabo,Equatorial Guinea,SSG,3.755270004272461,8.708720207214355,AF,Africa,Malabo (SSG)
Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,-20.430201,57.683601,AF,Africa,Plaisance (MRU)
Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,RRG,-19.7577,63.361,AF,Africa,Rodriguez Island (RRG)
Douala International Airport,Douala,Cameroon,DLA,4.0060801506,9.71947956085,AF,Africa,Douala (DLA)
Salak Airport,Maroua,Cameroon,MVR,10.45139980316162,14.257399559020996,AF,Africa,Maroua (MVR)
N'Gaoundéré Airport,N'gaoundere,Cameroon,NGE,7.357009887695312,13.559200286865234,AF,Africa,N'gaoundere (NGE)
Garoua International Airport,Garoua,Cameroon,GOU,9.33588981628418,13.370100021362305,AF,Africa,Garoua (GOU)
Livingstone Airport,Livingstone,Zambia,LVI,-17.821800231933594,25.82270050048828,AF,Africa,Livingstone (LVI)
Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,-15.3308000565,28.4526004791,AF,Africa,Lusaka (LUN)
Mfuwe Airport,Mfuwe,Zambia,MFU,-13.258899688720703,31.936599731445312,AF,Africa,Mfuwe (MFU)
Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,NLA,-12.998100280762,28.66489982605,AF,Africa,Ndola (NLA)
Prince Said Ibrahim International Airport,Moroni,Comoros,HAH,-11.5337,43.2719,AF,Africa,Moroni (HAH)
Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,DZA,-12.804699897766112,45.28110122680664,AF,Africa,Dzaoudzi (DZA)
Ivato Airport,Antananarivo,Madagascar,TNR,-18.7969,47.478802,AF,Africa,Antananarivo (TNR)
Sainte Marie Airport,Sainte Marie,Madagascar,SMS,-17.093900680541992,49.815799713134766,AF,Africa,Sainte Marie (SMS)
Toamasina Airport,Toamasina,Madagascar,TMM,-18.10950088500977,49.39250183105469,AF,Africa,Toamasina (TMM)
Morondava Airport,Morondava,Madagascar,MOQ,-20.28470039367676,44.31760025024414,AF,Africa,Morondava (MOQ)
Arrachart Airport,Antsiranana,Madagascar,DIE,-12.34939956665039,49.29169845581055,AF,Africa,Antsiranana (DIE)
Mananara Nord Airport,Mananara,Madagascar,WMR,-16.16390037536621,49.77379989624024,AF,Africa,Mananara (WMR)
Antsirabato Airport,Antalaha,Madagascar,ANM,-14.99940013885498,50.3202018737793,AF,Africa,Antalaha (ANM)
Amborovy Airport,Mahajanga,Madagascar,MJN,-15.6668417421,46.3512325287,AF,Africa,Mahajanga (MJN)
Fascene Airport,Nosy-be,Madagascar,NOS,-13.3121004105,48.3148002625,AF,Africa,Nosy-be (NOS)
Maroantsetra Airport,Maroantsetra,Madagascar,WMN,-15.436699867248535,49.68830108642578,AF,Africa,Maroantsetra (WMN)
Sambava Airport,Sambava,Madagascar,SVB,-14.278599739074709,50.17470169067383,AF,Africa,Sambava (SVB)
Tôlanaro Airport,Tolagnaro,Madagascar,FTU,-25.03809928894043,46.95610046386719,AF,Africa,Tolagnaro (FTU)
Toliara Airport,Toliara,Madagascar,TLE,-23.383399963378903,43.72850036621094,AF,Africa,Toliara (TLE)
